deal_id,date,manager,region,product,negotiations_held,sale,sale_amount,gm,discount,client_type,source,demo_data
3781,2026-07-12,Менеджер 2,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
3746,2026-07-12,Менеджер 1,Брест,офисные столы,1,1,781.94,230.51,0.122,повторный,сайт,True
3842,2026-07-13,Менеджер 1,Могилёв,офисные кресла,1,1,511.77,178.78,0.145,новый,звонок,True
3815,2026-07-13,Менеджер 4,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
3807,2026-07-13,Менеджер 4,Витебск,офисные столы,1,1,915.42,220.37,0.144,новый,реклама,True
3805,2026-07-13,Менеджер 4,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
3809,2026-07-13,Менеджер 5,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
3801,2026-07-13,Менеджер 2,Брест,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
3835,2026-07-13,Менеджер 5,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,партнёр,True
3818,2026-07-13,Менеджер 4,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
3819,2026-07-13,Менеджер 5,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
3885,2026-07-14,Менеджер 1,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,реклама,True
3876,2026-07-14,Менеджер 2,Гродно,офисные столы,1,0,0.0,0.0,0.0,повторный,партнёр,True
3893,2026-07-15,Менеджер 5,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
3960,2026-07-16,Менеджер 3,Гомель,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
3985,2026-07-16,Менеджер 2,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
3991,2026-07-17,Менеджер 5,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
4011,2026-07-17,Менеджер 5,Гомель,офисные кресла,1,0,0.0,0.0,0.0,повторный,реклама,True
4026,2026-07-17,Менеджер 1,Гомель,офисные столы,1,1,905.22,278.18,0.062,новый,партнёр,True
3995,2026-07-17,Менеджер 2,Могилёв,офисные кресла,1,1,483.66,174.83,0.079,новый,сайт,True
4038,2026-07-18,Менеджер 2,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
4035,2026-07-18,Менеджер 1,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,звонок,True
4034,2026-07-18,Менеджер 1,Гомель,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
4062,2026-07-18,Менеджер 2,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
4101,2026-07-19,Менеджер 4,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
4089,2026-07-19,Менеджер 5,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
4143,2026-07-20,Менеджер 3,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
4163,2026-07-20,Менеджер 4,Витебск,офисные столы,1,1,665.21,165.17,0.087,новый,партнёр,True
4154,2026-07-20,Менеджер 2,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,реклама,True
4123,2026-07-20,Менеджер 2,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
4197,2026-07-21,Менеджер 1,Гомель,офисные кресла,1,0,0.0,0.0,0.0,повторный,реклама,True
4169,2026-07-21,Менеджер 5,Гродно,офисные столы,1,1,699.31,179.39,0.029,повторный,сайт,True
4211,2026-07-21,Менеджер 4,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
4167,2026-07-21,Менеджер 5,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,партнёр,True
4270,2026-07-22,Менеджер 4,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
4262,2026-07-22,Менеджер 4,Гомель,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
4226,2026-07-22,Менеджер 2,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
4259,2026-07-22,Менеджер 4,Гомель,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
4303,2026-07-23,Менеджер 4,Витебск,шкафы,1,1,1013.87,291.24,0.07,новый,партнёр,True
4309,2026-07-23,Менеджер 2,Могилёв,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
4353,2026-07-24,Менеджер 1,Могилёв,шкафы,1,1,1380.02,413.45,0.0,новый,сайт,True
4339,2026-07-24,Менеджер 2,Витебск,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
4403,2026-07-25,Менеджер 2,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
4400,2026-07-25,Менеджер 4,Гомель,шкафы,1,1,1158.51,354.74,0.112,новый,сайт,True
4392,2026-07-25,Менеджер 4,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
4393,2026-07-25,Менеджер 1,Гродно,офисные столы,1,0,0.0,0.0,0.0,повторный,партнёр,True
4447,2026-07-26,Менеджер 3,Брест,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
4428,2026-07-26,Менеджер 4,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
4460,2026-07-26,Менеджер 4,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
4504,2026-07-27,Менеджер 5,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
4497,2026-07-27,Менеджер 1,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
4501,2026-07-27,Менеджер 4,Брест,офисные кресла,1,1,838.65,313.84,0.082,новый,партнёр,True
4509,2026-07-28,Менеджер 5,Витебск,офисные столы,1,1,747.3,236.41,0.045,новый,звонок,True
4534,2026-07-28,Менеджер 3,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
4538,2026-07-28,Менеджер 4,Брест,офисные кресла,1,1,499.96,155.73,0.065,новый,партнёр,True
4545,2026-07-28,Менеджер 1,Гродно,офисные столы,1,0,0.0,0.0,0.0,повторный,реклама,True
4592,2026-07-29,Менеджер 1,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
4575,2026-07-29,Менеджер 2,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
4571,2026-07-29,Менеджер 3,Гомель,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
4563,2026-07-29,Менеджер 4,Гомель,шкафы,1,1,1572.19,457.62,0.032,новый,партнёр,True
4559,2026-07-29,Менеджер 3,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
4632,2026-07-30,Менеджер 3,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
4625,2026-07-30,Менеджер 1,Гродно,шкафы,1,0,0.0,0.0,0.0,повторный,партнёр,True
4618,2026-07-30,Менеджер 2,Гродно,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
4686,2026-07-31,Менеджер 1,Гродно,офисные кресла,1,1,535.49,160.5,0.034,повторный,реклама,True
4684,2026-07-31,Менеджер 4,Гомель,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
4658,2026-07-31,Менеджер 3,Гродно,шкафы,1,1,1593.96,479.19,0.024,новый,партнёр,True
4666,2026-07-31,Менеджер 3,Гомель,шкафы,1,1,1325.94,399.19,0.062,новый,реклама,True
4659,2026-07-31,Менеджер 3,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
4689,2026-07-31,Менеджер 4,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
4656,2026-07-31,Менеджер 2,Витебск,офисные кресла,1,1,561.97,186.33,0.092,повторный,сайт,True
4706,2026-08-01,Менеджер 1,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
4715,2026-08-01,Менеджер 5,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
4711,2026-08-01,Менеджер 1,Витебск,офисные кресла,1,1,493.01,154.12,0.099,повторный,сайт,True
4697,2026-08-01,Менеджер 1,Могилёв,офисные кресла,1,1,553.47,179.28,0.105,повторный,реклама,True
4728,2026-08-01,Менеджер 3,Гомель,шкафы,1,1,972.17,310.52,0.02,повторный,партнёр,True
4767,2026-08-02,Менеджер 4,Витебск,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
4785,2026-08-02,Менеджер 1,Витебск,шкафы,1,1,1054.71,301.18,0.074,новый,реклама,True
4838,2026-08-03,Менеджер 5,Гомель,офисные столы,1,1,843.07,247.59,0.063,новый,сайт,True
4800,2026-08-03,Менеджер 2,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
4807,2026-08-03,Менеджер 4,Брест,шкафы,1,0,0.0,0.0,0.0,повторный,реклама,True
4792,2026-08-03,Менеджер 3,Витебск,офисные кресла,1,0,0.0,0.0,0.0,повторный,звонок,True
4796,2026-08-03,Менеджер 3,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
4835,2026-08-03,Менеджер 3,Гомель,офисные столы,1,1,931.31,300.46,0.11,новый,реклама,True
4839,2026-08-03,Менеджер 2,Гродно,офисные кресла,1,0,0.0,0.0,0.0,повторный,сайт,True
4892,2026-08-04,Менеджер 3,Гродно,офисные столы,1,1,980.46,309.31,0.067,повторный,реклама,True
4877,2026-08-04,Менеджер 5,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
4870,2026-08-04,Менеджер 1,Могилёв,офисные кресла,1,1,787.72,259.79,0.099,новый,партнёр,True
4849,2026-08-04,Менеджер 2,Брест,офисные кресла,1,1,710.97,259.97,0.021,повторный,реклама,True
4927,2026-08-05,Менеджер 2,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,повторный,звонок,True
4938,2026-08-05,Менеджер 1,Могилёв,офисные столы,1,1,634.5,186.88,0.122,новый,звонок,True
4906,2026-08-05,Менеджер 3,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
4970,2026-08-06,Менеджер 4,Витебск,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
4977,2026-08-06,Менеджер 4,Гомель,офисные столы,1,1,801.09,224.17,0.042,новый,звонок,True
5028,2026-08-07,Менеджер 2,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
4996,2026-08-07,Менеджер 3,Витебск,шкафы,1,0,0.0,0.0,0.0,повторный,реклама,True
5046,2026-08-08,Менеджер 4,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
5053,2026-08-08,Менеджер 5,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
5075,2026-08-09,Менеджер 3,Витебск,шкафы,1,1,1008.89,247.24,0.131,новый,звонок,True
5085,2026-08-09,Менеджер 3,Брест,офисные кресла,1,1,779.96,233.02,0.043,новый,партнёр,True
5082,2026-08-09,Менеджер 1,Гродно,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
5100,2026-08-09,Менеджер 1,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
5162,2026-08-10,Менеджер 3,Витебск,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
5147,2026-08-10,Менеджер 3,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
5210,2026-08-11,Менеджер 2,Гомель,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
5205,2026-08-11,Менеджер 1,Витебск,шкафы,1,1,1346.32,384.24,0.117,новый,реклама,True
5213,2026-08-11,Менеджер 3,Гомель,шкафы,1,1,1185.68,342.11,0.07,новый,партнёр,True
5215,2026-08-11,Менеджер 4,Гродно,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
5176,2026-08-11,Менеджер 3,Гомель,офисные кресла,1,1,619.92,228.26,0.089,повторный,сайт,True
5251,2026-08-12,Менеджер 3,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
5224,2026-08-12,Менеджер 2,Брест,офисные кресла,1,1,618.85,190.78,0.079,повторный,звонок,True
5240,2026-08-12,Менеджер 3,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,реклама,True
5273,2026-08-13,Менеджер 2,Гродно,шкафы,1,1,1450.64,439.22,0.044,повторный,реклама,True
5288,2026-08-13,Менеджер 5,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,реклама,True
5293,2026-08-13,Менеджер 3,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
5262,2026-08-13,Менеджер 1,Гомель,офисные кресла,1,1,671.37,245.11,0.08,повторный,звонок,True
5294,2026-08-13,Менеджер 2,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
5379,2026-08-15,Менеджер 4,Могилёв,офисные кресла,1,1,531.62,173.16,0.082,новый,звонок,True
5385,2026-08-15,Менеджер 5,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
5375,2026-08-15,Менеджер 2,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
5372,2026-08-15,Менеджер 2,Гродно,шкафы,1,1,935.88,217.63,0.084,повторный,реклама,True
5377,2026-08-15,Менеджер 5,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
5405,2026-08-15,Менеджер 2,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
5448,2026-08-16,Менеджер 5,Гродно,офисные столы,1,0,0.0,0.0,0.0,повторный,звонок,True
5454,2026-08-16,Менеджер 5,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
5423,2026-08-16,Менеджер 2,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
5466,2026-08-17,Менеджер 1,Гродно,офисные столы,1,0,0.0,0.0,0.0,повторный,реклама,True
5497,2026-08-17,Менеджер 4,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
5500,2026-08-17,Менеджер 2,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
5475,2026-08-17,Менеджер 4,Могилёв,шкафы,1,1,1225.57,340.85,0.114,новый,звонок,True
5472,2026-08-17,Менеджер 3,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
5502,2026-08-17,Менеджер 2,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
5463,2026-08-17,Менеджер 2,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
5520,2026-08-18,Менеджер 2,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
5513,2026-08-18,Менеджер 5,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
5517,2026-08-18,Менеджер 4,Гомель,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
5529,2026-08-18,Менеджер 1,Витебск,офисные столы,1,1,967.39,255.42,0.078,повторный,партнёр,True
5582,2026-08-19,Менеджер 5,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
5561,2026-08-19,Менеджер 2,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
5567,2026-08-19,Менеджер 2,Гродно,шкафы,1,1,1468.94,414.11,0.126,новый,сайт,True
5577,2026-08-19,Менеджер 4,Витебск,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
5558,2026-08-19,Менеджер 5,Гомель,офисные кресла,1,0,0.0,0.0,0.0,повторный,звонок,True
5597,2026-08-19,Менеджер 5,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
5634,2026-08-20,Менеджер 5,Гомель,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
5625,2026-08-20,Менеджер 1,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
5618,2026-08-20,Менеджер 2,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
5620,2026-08-20,Менеджер 5,Гомель,офисные кресла,1,0,0.0,0.0,0.0,повторный,сайт,True
5609,2026-08-20,Менеджер 1,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
5639,2026-08-20,Менеджер 3,Брест,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
5628,2026-08-20,Менеджер 2,Гомель,офисные столы,1,1,810.77,216.47,0.029,новый,сайт,True
5616,2026-08-20,Менеджер 5,Гродно,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
5694,2026-08-21,Менеджер 5,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
5688,2026-08-21,Менеджер 2,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,реклама,True
5675,2026-08-21,Менеджер 2,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
5669,2026-08-21,Менеджер 4,Брест,шкафы,1,1,1003.51,235.67,0.05,новый,партнёр,True
5690,2026-08-21,Менеджер 4,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
5660,2026-08-21,Менеджер 1,Гродно,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
5652,2026-08-21,Менеджер 3,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
5691,2026-08-21,Менеджер 4,Гродно,шкафы,1,1,988.4,306.53,0.064,новый,звонок,True
5741,2026-08-22,Менеджер 4,Гродно,офисные кресла,1,1,820.88,253.12,0.073,новый,партнёр,True
5702,2026-08-22,Менеджер 5,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
5774,2026-08-23,Менеджер 5,Гомель,офисные столы,1,1,824.19,215.83,0.086,новый,звонок,True
5763,2026-08-23,Менеджер 3,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
5773,2026-08-23,Менеджер 4,Брест,офисные кресла,1,1,700.05,204.97,0.053,новый,партнёр,True
5753,2026-08-23,Менеджер 4,Брест,офисные кресла,1,0,0.0,0.0,0.0,повторный,звонок,True
5823,2026-08-24,Менеджер 2,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
5830,2026-08-24,Менеджер 4,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
5836,2026-08-24,Менеджер 4,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
5817,2026-08-24,Менеджер 3,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
5805,2026-08-24,Менеджер 1,Витебск,офисные кресла,1,1,641.71,223.23,0.119,повторный,сайт,True
5828,2026-08-24,Менеджер 5,Могилёв,шкафы,1,1,1455.15,374.55,0.044,новый,звонок,True
5801,2026-08-24,Менеджер 3,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
5866,2026-08-25,Менеджер 4,Брест,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
5841,2026-08-25,Менеджер 2,Витебск,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
5872,2026-08-25,Менеджер 5,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
5886,2026-08-25,Менеджер 5,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
5880,2026-08-25,Менеджер 2,Могилёв,офисные столы,1,1,689.74,202.64,0.07,новый,сайт,True
5883,2026-08-25,Менеджер 1,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
5895,2026-08-26,Менеджер 5,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
5913,2026-08-26,Менеджер 1,Могилёв,офисные столы,1,1,873.97,248.32,0.077,новый,реклама,True
5917,2026-08-26,Менеджер 3,Гомель,шкафы,1,1,1125.8,347.44,0.087,новый,партнёр,True
5922,2026-08-26,Менеджер 1,Брест,офисные кресла,1,1,688.74,251.94,0.124,повторный,реклама,True
5930,2026-08-27,Менеджер 5,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
5975,2026-08-27,Менеджер 1,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
6022,2026-08-28,Менеджер 1,Гомель,шкафы,1,1,1061.13,273.56,0.041,новый,сайт,True
6015,2026-08-28,Менеджер 1,Брест,офисные столы,1,1,929.18,314.36,0.036,повторный,сайт,True
6049,2026-08-29,Менеджер 2,Витебск,офисные столы,1,1,859.08,264.43,0.079,повторный,реклама,True
6062,2026-08-29,Менеджер 3,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
6037,2026-08-29,Менеджер 4,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
6041,2026-08-29,Менеджер 1,Витебск,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
6072,2026-08-30,Менеджер 4,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
6086,2026-08-30,Менеджер 5,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,партнёр,True
6099,2026-08-30,Менеджер 1,Гродно,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
6118,2026-08-30,Менеджер 1,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
6123,2026-08-31,Менеджер 1,Витебск,офисные кресла,1,1,730.74,259.64,0.094,новый,звонок,True
6128,2026-08-31,Менеджер 2,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
6131,2026-08-31,Менеджер 2,Гомель,шкафы,1,1,924.42,273.5,0.112,новый,сайт,True
6124,2026-08-31,Менеджер 5,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
6207,2026-09-01,Менеджер 4,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
6213,2026-09-01,Менеджер 2,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
6190,2026-09-01,Менеджер 1,Витебск,офисные кресла,1,1,493.34,158.36,0.046,новый,сайт,True
6216,2026-09-01,Менеджер 5,Гомель,офисные кресла,1,1,695.26,246.9,0.037,повторный,реклама,True
6246,2026-09-02,Менеджер 1,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
6247,2026-09-02,Менеджер 1,Витебск,офисные кресла,1,1,755.52,232.17,0.07,повторный,реклама,True
6235,2026-09-02,Менеджер 2,Витебск,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
6257,2026-09-02,Менеджер 5,Витебск,офисные кресла,1,1,538.06,159.02,0.014,новый,реклама,True
6310,2026-09-03,Менеджер 4,Гомель,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
6325,2026-09-03,Менеджер 3,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
6323,2026-09-03,Менеджер 5,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
6286,2026-09-03,Менеджер 4,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
6327,2026-09-04,Менеджер 4,Гродно,офисные столы,1,1,696.75,206.6,0.118,повторный,партнёр,True
6361,2026-09-04,Менеджер 2,Могилёв,офисные столы,1,1,918.39,303.49,0.059,новый,сайт,True
6339,2026-09-04,Менеджер 4,Гомель,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
6348,2026-09-04,Менеджер 1,Витебск,офисные столы,1,0,0.0,0.0,0.0,повторный,партнёр,True
6329,2026-09-04,Менеджер 4,Могилёв,офисные кресла,1,1,605.1,223.67,0.113,новый,сайт,True
6383,2026-09-05,Менеджер 1,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
6402,2026-09-05,Менеджер 4,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
6377,2026-09-05,Менеджер 1,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
6388,2026-09-05,Менеджер 1,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
6441,2026-09-06,Менеджер 3,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
6426,2026-09-06,Менеджер 3,Брест,офисные кресла,1,1,764.68,274.08,0.083,новый,партнёр,True
6435,2026-09-06,Менеджер 2,Брест,шкафы,1,0,0.0,0.0,0.0,повторный,реклама,True
6451,2026-09-06,Менеджер 3,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
6420,2026-09-06,Менеджер 2,Витебск,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
6494,2026-09-07,Менеджер 1,Гомель,офисные кресла,1,1,603.05,205.13,0.059,новый,реклама,True
6495,2026-09-07,Менеджер 1,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
6485,2026-09-07,Менеджер 5,Витебск,шкафы,1,0,0.0,0.0,0.0,повторный,реклама,True
6539,2026-09-08,Менеджер 5,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
6543,2026-09-08,Менеджер 3,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
6531,2026-09-08,Менеджер 1,Витебск,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
6576,2026-09-09,Менеджер 5,Витебск,офисные кресла,1,0,0.0,0.0,0.0,повторный,звонок,True
6583,2026-09-09,Менеджер 5,Гомель,офисные кресла,1,1,492.79,148.75,0.018,новый,сайт,True
6609,2026-09-09,Менеджер 4,Гродно,офисные кресла,1,0,0.0,0.0,0.0,повторный,реклама,True
6608,2026-09-09,Менеджер 4,Гродно,офисные столы,1,0,0.0,0.0,0.0,повторный,звонок,True
6623,2026-09-10,Менеджер 1,Могилёв,шкафы,1,1,1192.82,330.61,0.137,новый,звонок,True
6647,2026-09-10,Менеджер 4,Витебск,офисные кресла,1,0,0.0,0.0,0.0,повторный,звонок,True
6620,2026-09-10,Менеджер 2,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
6634,2026-09-10,Менеджер 4,Брест,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
6704,2026-09-11,Менеджер 5,Гомель,шкафы,1,1,1126.86,290.08,0.081,новый,звонок,True
6711,2026-09-11,Менеджер 4,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
6698,2026-09-11,Менеджер 2,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
6726,2026-09-12,Менеджер 1,Брест,офисные кресла,1,0,0.0,0.0,0.0,повторный,сайт,True
6756,2026-09-12,Менеджер 2,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
6749,2026-09-12,Менеджер 1,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
6722,2026-09-12,Менеджер 4,Гомель,шкафы,1,0,0.0,0.0,0.0,повторный,партнёр,True
6741,2026-09-12,Менеджер 5,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
