deal_id,date,manager,region,product,negotiations_held,sale,sale_amount,gm,discount,client_type,source,demo_data
1937,2026-06-04,Менеджер 2,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
1938,2026-06-04,Менеджер 2,Брест,офисные столы,1,1,1109.51,299.54,0.106,новый,партнёр,True
1939,2026-06-04,Менеджер 4,Брест,офисные кресла,1,0,0.0,0.0,0.0,повторный,реклама,True
1940,2026-06-04,Менеджер 5,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
1941,2026-06-04,Менеджер 1,Витебск,шкафы,1,1,1108.76,276.99,0.095,повторный,реклама,True
1942,2026-06-04,Менеджер 3,Витебск,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
1943,2026-06-04,Менеджер 1,Могилёв,офисные столы,1,0,0.0,0.0,0.0,повторный,реклама,True
1944,2026-06-04,Менеджер 3,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,партнёр,True
1945,2026-06-04,Менеджер 4,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
1946,2026-06-04,Менеджер 2,Гомель,шкафы,1,0,0.0,0.0,0.0,повторный,реклама,True
1947,2026-06-04,Менеджер 3,Витебск,шкафы,1,1,1514.09,359.9,0.046,повторный,сайт,True
1948,2026-06-04,Менеджер 3,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,партнёр,True
1949,2026-06-04,Менеджер 3,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
1950,2026-06-04,Менеджер 3,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
1951,2026-06-04,Менеджер 2,Гродно,офисные кресла,1,1,634.51,242.13,0.055,новый,реклама,True
1952,2026-06-04,Менеджер 4,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
1953,2026-06-04,Менеджер 2,Витебск,шкафы,1,0,0.0,0.0,0.0,повторный,реклама,True
1954,2026-06-04,Менеджер 3,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
1955,2026-06-04,Менеджер 2,Гродно,офисные столы,1,1,870.61,234.29,0.056,новый,звонок,True
1956,2026-06-04,Менеджер 2,Гомель,офисные кресла,1,1,541.27,183.26,0.031,новый,звонок,True
1957,2026-06-04,Менеджер 5,Гродно,офисные кресла,1,1,626.69,221.92,0.02,новый,звонок,True
1958,2026-06-04,Менеджер 2,Гродно,шкафы,1,1,1226.34,362.84,0.097,повторный,звонок,True
1959,2026-06-04,Менеджер 3,Гомель,офисные столы,1,1,1081.76,301.8,0.098,новый,сайт,True
1960,2026-06-04,Менеджер 2,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,партнёр,True
1961,2026-06-04,Менеджер 3,Могилёв,офисные столы,1,1,898.18,254.62,0.107,повторный,партнёр,True
1962,2026-06-05,Менеджер 5,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,реклама,True
1963,2026-06-05,Менеджер 2,Витебск,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
1964,2026-06-05,Менеджер 3,Брест,офисные столы,1,1,981.02,243.26,0.072,повторный,сайт,True
1965,2026-06-05,Менеджер 2,Могилёв,шкафы,1,1,959.37,304.06,0.009,новый,реклама,True
1966,2026-06-05,Менеджер 3,Гомель,офисные кресла,1,1,735.79,222.94,0.126,новый,реклама,True
1967,2026-06-05,Менеджер 2,Могилёв,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
1968,2026-06-05,Менеджер 3,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
1969,2026-06-05,Менеджер 2,Брест,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
1970,2026-06-05,Менеджер 2,Могилёв,шкафы,1,1,1339.56,334.09,0.093,новый,партнёр,True
1971,2026-06-05,Менеджер 2,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
1972,2026-06-05,Менеджер 2,Гомель,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
1973,2026-06-05,Менеджер 4,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,повторный,звонок,True
1974,2026-06-05,Менеджер 2,Брест,шкафы,1,1,948.75,242.1,0.058,новый,реклама,True
1975,2026-06-05,Менеджер 2,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
1976,2026-06-05,Менеджер 4,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
1977,2026-06-05,Менеджер 3,Витебск,шкафы,1,1,1287.54,373.13,0.055,новый,реклама,True
1978,2026-06-05,Менеджер 1,Брест,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
1979,2026-06-05,Менеджер 5,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
1980,2026-06-05,Менеджер 2,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
1981,2026-06-05,Менеджер 4,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,звонок,True
1982,2026-06-05,Менеджер 4,Гомель,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
1983,2026-06-05,Менеджер 1,Гродно,офисные столы,1,0,0.0,0.0,0.0,повторный,звонок,True
1984,2026-06-05,Менеджер 3,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
1985,2026-06-05,Менеджер 3,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
1986,2026-06-05,Менеджер 2,Витебск,офисные кресла,1,1,543.72,174.9,0.033,новый,сайт,True
1987,2026-06-05,Менеджер 3,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
1988,2026-06-05,Менеджер 4,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
1989,2026-06-05,Менеджер 5,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
1990,2026-06-05,Менеджер 5,Брест,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
1991,2026-06-05,Менеджер 5,Брест,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
1992,2026-06-05,Менеджер 5,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
1993,2026-06-05,Менеджер 5,Могилёв,офисные кресла,1,1,508.18,163.54,0.119,новый,партнёр,True
1994,2026-06-05,Менеджер 5,Брест,офисные столы,1,1,1041.85,318.92,0.095,новый,сайт,True
1995,2026-06-05,Менеджер 5,Гомель,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
1996,2026-06-05,Менеджер 2,Гомель,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
1997,2026-06-05,Менеджер 3,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
1998,2026-06-05,Менеджер 2,Витебск,офисные столы,1,1,906.9,271.42,0.0,новый,сайт,True
1999,2026-06-05,Менеджер 5,Гомель,офисные кресла,1,0,0.0,0.0,0.0,повторный,сайт,True
2000,2026-06-05,Менеджер 5,Могилёв,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
2001,2026-06-05,Менеджер 3,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
2002,2026-06-05,Менеджер 4,Гомель,шкафы,1,1,961.97,301.09,0.057,новый,сайт,True
2003,2026-06-05,Менеджер 3,Брест,офисные кресла,1,0,0.0,0.0,0.0,повторный,партнёр,True
2004,2026-06-05,Менеджер 5,Гродно,офисные кресла,1,1,508.47,181.46,0.105,повторный,сайт,True
2005,2026-06-05,Менеджер 1,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
2006,2026-06-05,Менеджер 5,Гомель,офисные кресла,1,0,0.0,0.0,0.0,повторный,сайт,True
2007,2026-06-05,Менеджер 4,Могилёв,шкафы,1,1,1324.39,380.31,0.012,новый,партнёр,True
2008,2026-06-05,Менеджер 2,Брест,шкафы,1,1,1237.1,312.67,0.125,новый,звонок,True
2009,2026-06-05,Менеджер 4,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
2010,2026-06-05,Менеджер 4,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
2011,2026-06-05,Менеджер 3,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
2012,2026-06-06,Менеджер 4,Гродно,офисные столы,1,1,701.8,205.92,0.064,новый,партнёр,True
2013,2026-06-06,Менеджер 4,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
2014,2026-06-06,Менеджер 4,Могилёв,офисные столы,1,1,994.8,304.81,0.083,повторный,партнёр,True
2015,2026-06-06,Менеджер 5,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,повторный,звонок,True
2016,2026-06-06,Менеджер 4,Гродно,офисные кресла,1,1,751.93,248.48,0.077,новый,партнёр,True
2017,2026-06-06,Менеджер 3,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2018,2026-06-06,Менеджер 4,Брест,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
2019,2026-06-06,Менеджер 1,Брест,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
2020,2026-06-06,Менеджер 2,Брест,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
2021,2026-06-06,Менеджер 1,Гомель,офисные кресла,1,1,583.23,213.99,0.105,новый,звонок,True
2022,2026-06-06,Менеджер 3,Витебск,шкафы,1,0,0.0,0.0,0.0,повторный,партнёр,True
2023,2026-06-06,Менеджер 2,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
2024,2026-06-06,Менеджер 1,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2025,2026-06-06,Менеджер 1,Витебск,офисные столы,1,0,0.0,0.0,0.0,повторный,звонок,True
2026,2026-06-06,Менеджер 4,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
2027,2026-06-06,Менеджер 3,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,реклама,True
2028,2026-06-06,Менеджер 4,Гродно,шкафы,1,1,1426.14,350.84,0.179,новый,звонок,True
2029,2026-06-06,Менеджер 1,Гомель,офисные столы,1,1,844.98,273.13,0.105,новый,звонок,True
2030,2026-06-06,Менеджер 4,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
2031,2026-06-06,Менеджер 1,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
2032,2026-06-06,Менеджер 5,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
2033,2026-06-06,Менеджер 1,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
2034,2026-06-06,Менеджер 1,Гомель,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
2035,2026-06-06,Менеджер 4,Гомель,офисные кресла,1,1,558.61,197.13,0.042,повторный,сайт,True
2036,2026-06-06,Менеджер 2,Витебск,офисные кресла,1,1,703.67,217.63,0.122,повторный,звонок,True
2037,2026-06-06,Менеджер 2,Гомель,офисные кресла,1,1,795.77,288.91,0.105,повторный,партнёр,True
2038,2026-06-06,Менеджер 4,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
2039,2026-06-06,Менеджер 4,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
2040,2026-06-06,Менеджер 2,Витебск,офисные кресла,1,1,710.8,240.59,0.067,повторный,звонок,True
2041,2026-06-06,Менеджер 1,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
2042,2026-06-06,Менеджер 2,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2043,2026-06-06,Менеджер 1,Гродно,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
2044,2026-06-06,Менеджер 4,Витебск,шкафы,1,0,0.0,0.0,0.0,повторный,партнёр,True
2045,2026-06-06,Менеджер 4,Гродно,шкафы,1,0,0.0,0.0,0.0,повторный,партнёр,True
2046,2026-06-06,Менеджер 5,Брест,офисные кресла,1,1,732.18,280.41,0.03,новый,звонок,True
2047,2026-06-06,Менеджер 2,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,реклама,True
2048,2026-06-06,Менеджер 3,Гродно,шкафы,1,0,0.0,0.0,0.0,повторный,реклама,True
2049,2026-06-06,Менеджер 4,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
2050,2026-06-06,Менеджер 2,Гродно,шкафы,1,1,1014.72,242.95,0.053,повторный,реклама,True
2051,2026-06-06,Менеджер 2,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
2052,2026-06-06,Менеджер 3,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
2053,2026-06-06,Менеджер 4,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
2054,2026-06-06,Менеджер 5,Витебск,офисные столы,1,0,0.0,0.0,0.0,повторный,реклама,True
2055,2026-06-06,Менеджер 1,Гродно,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
2056,2026-06-06,Менеджер 1,Брест,офисные кресла,1,1,534.29,182.59,0.059,новый,партнёр,True
2057,2026-06-06,Менеджер 2,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
2058,2026-06-07,Менеджер 5,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
2059,2026-06-07,Менеджер 2,Гродно,шкафы,1,1,1486.71,439.59,0.006,повторный,партнёр,True
2060,2026-06-07,Менеджер 2,Гомель,офисные столы,1,1,1012.65,266.45,0.115,новый,сайт,True
2061,2026-06-07,Менеджер 5,Гродно,офисные кресла,1,1,586.79,220.95,0.076,новый,партнёр,True
2062,2026-06-07,Менеджер 3,Брест,шкафы,1,0,0.0,0.0,0.0,повторный,партнёр,True
2063,2026-06-07,Менеджер 4,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
2064,2026-06-07,Менеджер 2,Брест,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
2065,2026-06-07,Менеджер 4,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,партнёр,True
2066,2026-06-07,Менеджер 2,Могилёв,офисные столы,1,0,0.0,0.0,0.0,повторный,партнёр,True
2067,2026-06-07,Менеджер 2,Гомель,офисные кресла,1,0,0.0,0.0,0.0,повторный,звонок,True
2068,2026-06-07,Менеджер 3,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2069,2026-06-07,Менеджер 1,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2070,2026-06-07,Менеджер 1,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
2071,2026-06-07,Менеджер 4,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2072,2026-06-07,Менеджер 1,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2073,2026-06-07,Менеджер 4,Гомель,офисные кресла,1,1,666.09,186.63,0.089,новый,партнёр,True
2074,2026-06-07,Менеджер 5,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2075,2026-06-07,Менеджер 4,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
2076,2026-06-07,Менеджер 3,Витебск,офисные столы,1,1,1154.33,375.76,0.093,новый,звонок,True
2077,2026-06-07,Менеджер 4,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,звонок,True
2078,2026-06-07,Менеджер 1,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
2079,2026-06-07,Менеджер 4,Гродно,шкафы,1,1,1403.02,352.33,0.081,новый,сайт,True
2080,2026-06-07,Менеджер 5,Гродно,офисные столы,1,1,1066.62,310.58,0.066,новый,звонок,True
2081,2026-06-07,Менеджер 2,Гомель,офисные кресла,1,1,549.41,173.04,0.07,новый,сайт,True
2082,2026-06-07,Менеджер 3,Гомель,офисные кресла,1,1,759.36,227.59,0.022,повторный,сайт,True
2083,2026-06-07,Менеджер 4,Могилёв,офисные кресла,1,1,672.08,191.81,0.065,повторный,звонок,True
2084,2026-06-07,Менеджер 3,Брест,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
2085,2026-06-07,Менеджер 2,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2086,2026-06-07,Менеджер 2,Витебск,шкафы,1,1,993.4,290.12,0.057,новый,партнёр,True
2087,2026-06-07,Менеджер 3,Гродно,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
2088,2026-06-07,Менеджер 5,Могилёв,офисные кресла,1,1,611.81,182.07,0.09,новый,сайт,True
2089,2026-06-07,Менеджер 1,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
2090,2026-06-07,Менеджер 1,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2091,2026-06-07,Менеджер 4,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
2092,2026-06-07,Менеджер 2,Могилёв,офисные столы,1,1,1134.49,371.74,0.032,новый,партнёр,True
2093,2026-06-07,Менеджер 4,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
2094,2026-06-07,Менеджер 2,Гродно,офисные кресла,1,0,0.0,0.0,0.0,повторный,реклама,True
2095,2026-06-07,Менеджер 5,Брест,шкафы,1,0,0.0,0.0,0.0,повторный,партнёр,True
2096,2026-06-07,Менеджер 4,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,партнёр,True
2097,2026-06-07,Менеджер 5,Витебск,шкафы,1,1,892.92,242.74,0.113,новый,партнёр,True
2098,2026-06-07,Менеджер 3,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
2099,2026-06-07,Менеджер 1,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,повторный,сайт,True
2100,2026-06-07,Менеджер 5,Могилёв,офисные столы,1,1,920.82,239.85,0.102,повторный,сайт,True
2101,2026-06-07,Менеджер 5,Брест,офисные кресла,1,1,785.16,265.24,0.086,новый,партнёр,True
2102,2026-06-07,Менеджер 3,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2103,2026-06-07,Менеджер 4,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,повторный,звонок,True
2104,2026-06-08,Менеджер 5,Гродно,офисные кресла,1,1,780.27,226.0,0.026,повторный,сайт,True
2105,2026-06-08,Менеджер 1,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
2106,2026-06-08,Менеджер 5,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2107,2026-06-08,Менеджер 1,Брест,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
2108,2026-06-08,Менеджер 5,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
2109,2026-06-08,Менеджер 1,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
2110,2026-06-08,Менеджер 5,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2111,2026-06-08,Менеджер 2,Брест,офисные столы,1,1,1058.64,326.24,0.074,новый,сайт,True
2112,2026-06-08,Менеджер 5,Гродно,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
2113,2026-06-08,Менеджер 4,Могилёв,офисные кресла,1,1,582.57,190.66,0.0,повторный,партнёр,True
2114,2026-06-08,Менеджер 3,Гомель,офисные столы,1,0,0.0,0.0,0.0,повторный,звонок,True
2115,2026-06-08,Менеджер 5,Могилёв,шкафы,1,0,0.0,0.0,0.0,повторный,реклама,True
2116,2026-06-08,Менеджер 2,Гродно,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
2117,2026-06-08,Менеджер 5,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2118,2026-06-08,Менеджер 5,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2119,2026-06-08,Менеджер 3,Витебск,офисные столы,1,1,984.47,241.07,0.126,новый,сайт,True
2120,2026-06-08,Менеджер 5,Гродно,офисные кресла,1,0,0.0,0.0,0.0,повторный,реклама,True
2121,2026-06-08,Менеджер 5,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,звонок,True
2122,2026-06-08,Менеджер 1,Брест,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
2123,2026-06-08,Менеджер 1,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
2124,2026-06-08,Менеджер 4,Гродно,офисные кресла,1,1,846.74,271.58,0.063,новый,звонок,True
2125,2026-06-08,Менеджер 2,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2126,2026-06-08,Менеджер 3,Брест,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
2127,2026-06-08,Менеджер 2,Гомель,шкафы,1,1,1310.22,371.12,0.098,повторный,партнёр,True
2128,2026-06-08,Менеджер 3,Витебск,офисные столы,1,1,899.45,252.4,0.059,новый,реклама,True
2129,2026-06-08,Менеджер 5,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
2130,2026-06-08,Менеджер 1,Гомель,офисные столы,1,1,878.19,244.42,0.1,новый,сайт,True
2131,2026-06-08,Менеджер 2,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
2132,2026-06-08,Менеджер 3,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2133,2026-06-08,Менеджер 3,Брест,офисные кресла,1,0,0.0,0.0,0.0,повторный,сайт,True
2134,2026-06-08,Менеджер 5,Могилёв,офисные кресла,1,1,566.69,193.04,0.103,новый,реклама,True
2135,2026-06-08,Менеджер 1,Гродно,офисные кресла,1,1,669.61,233.08,0.033,новый,звонок,True
2136,2026-06-08,Менеджер 5,Витебск,офисные столы,1,1,687.79,216.3,0.04,новый,звонок,True
2137,2026-06-08,Менеджер 2,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
2138,2026-06-08,Менеджер 1,Брест,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
2139,2026-06-08,Менеджер 5,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
2140,2026-06-08,Менеджер 3,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2141,2026-06-08,Менеджер 3,Гомель,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
2142,2026-06-08,Менеджер 2,Гродно,офисные столы,1,1,774.49,222.31,0.098,новый,партнёр,True
2143,2026-06-08,Менеджер 2,Гомель,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2144,2026-06-08,Менеджер 1,Витебск,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
2145,2026-06-08,Менеджер 4,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
2146,2026-06-08,Менеджер 1,Брест,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
2147,2026-06-08,Менеджер 4,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
2148,2026-06-08,Менеджер 2,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
2149,2026-06-08,Менеджер 5,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
2150,2026-06-08,Менеджер 3,Гродно,шкафы,1,1,1501.96,397.23,0.059,новый,реклама,True
2151,2026-06-08,Менеджер 3,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
2152,2026-06-08,Менеджер 3,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2153,2026-06-08,Менеджер 4,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2154,2026-06-08,Менеджер 1,Гомель,офисные кресла,1,0,0.0,0.0,0.0,повторный,сайт,True
2155,2026-06-08,Менеджер 5,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2156,2026-06-08,Менеджер 2,Гродно,шкафы,1,0,0.0,0.0,0.0,повторный,звонок,True
2157,2026-06-09,Менеджер 2,Брест,офисные столы,1,0,0.0,0.0,0.0,повторный,звонок,True
2158,2026-06-09,Менеджер 5,Брест,офисные столы,1,1,817.05,216.11,0.025,новый,реклама,True
2159,2026-06-09,Менеджер 3,Гродно,офисные столы,1,1,977.1,298.54,0.045,новый,реклама,True
2160,2026-06-09,Менеджер 2,Витебск,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
2161,2026-06-09,Менеджер 1,Брест,офисные кресла,1,1,682.73,217.6,0.084,повторный,реклама,True
2162,2026-06-09,Менеджер 4,Гродно,офисные кресла,1,0,0.0,0.0,0.0,новый,реклама,True
2163,2026-06-09,Менеджер 5,Витебск,офисные столы,1,1,887.35,269.63,0.063,новый,сайт,True
2164,2026-06-09,Менеджер 4,Витебск,офисные кресла,1,0,0.0,0.0,0.0,новый,сайт,True
2165,2026-06-09,Менеджер 4,Витебск,шкафы,1,1,959.43,242.18,0.129,новый,реклама,True
2166,2026-06-09,Менеджер 3,Могилёв,офисные столы,1,0,0.0,0.0,0.0,повторный,сайт,True
2167,2026-06-09,Менеджер 2,Брест,офисные кресла,1,0,0.0,0.0,0.0,новый,звонок,True
2168,2026-06-09,Менеджер 3,Брест,шкафы,1,0,0.0,0.0,0.0,новый,реклама,True
2169,2026-06-09,Менеджер 4,Могилёв,офисные столы,1,1,1021.04,291.18,0.005,новый,сайт,True
2170,2026-06-09,Менеджер 2,Гродно,шкафы,1,0,0.0,0.0,0.0,повторный,сайт,True
2171,2026-06-09,Менеджер 1,Гомель,офисные кресла,1,1,792.25,240.12,0.0,новый,сайт,True
2172,2026-06-09,Менеджер 4,Могилёв,шкафы,1,1,1213.1,363.99,0.023,новый,реклама,True
2173,2026-06-09,Менеджер 2,Гомель,шкафы,1,1,1526.88,441.06,0.071,новый,звонок,True
2174,2026-06-09,Менеджер 4,Могилёв,офисные кресла,1,0,0.0,0.0,0.0,новый,партнёр,True
2175,2026-06-09,Менеджер 5,Гомель,шкафы,1,1,1003.02,282.37,0.05,повторный,звонок,True
2176,2026-06-09,Менеджер 5,Могилёв,офисные кресла,1,1,541.18,158.68,0.132,новый,реклама,True
2177,2026-06-09,Менеджер 3,Гомель,офисные кресла,1,1,499.51,157.9,0.077,повторный,партнёр,True
2178,2026-06-09,Менеджер 3,Брест,шкафы,1,0,0.0,0.0,0.0,новый,партнёр,True
2179,2026-06-09,Менеджер 4,Брест,офисные кресла,1,0,0.0,0.0,0.0,повторный,сайт,True
2180,2026-06-09,Менеджер 5,Гомель,офисные столы,1,1,722.6,244.9,0.029,новый,звонок,True
2181,2026-06-09,Менеджер 4,Гродно,офисные столы,1,1,956.8,280.14,0.111,новый,звонок,True
2182,2026-06-09,Менеджер 4,Витебск,офисные кресла,1,0,0.0,0.0,0.0,повторный,реклама,True
2183,2026-06-09,Менеджер 5,Гомель,офисные столы,1,1,986.07,248.69,0.055,новый,реклама,True
2184,2026-06-09,Менеджер 1,Брест,офисные столы,1,1,800.65,239.37,0.039,новый,звонок,True
2185,2026-06-09,Менеджер 5,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,сайт,True
2186,2026-06-09,Менеджер 5,Брест,шкафы,1,0,0.0,0.0,0.0,новый,звонок,True
2187,2026-06-09,Менеджер 3,Гомель,офисные кресла,1,1,505.8,148.61,0.083,новый,партнёр,True
2188,2026-06-09,Менеджер 2,Могилёв,офисные столы,1,0,0.0,0.0,0.0,новый,реклама,True
2189,2026-06-09,Менеджер 4,Брест,офисные столы,1,0,0.0,0.0,0.0,новый,звонок,True
2190,2026-06-09,Менеджер 3,Могилёв,шкафы,1,0,0.0,0.0,0.0,новый,сайт,True
